session,accumulated_power,activity_type,cadence,distance,enhanced_speed,heart_rate,power,speed,timestamp,date
Session_2025-07-24,51651.0,cycling,88.0,2963.36,8.877,102,145.0,8.877,2025-07-24 13:16:39,2025-07-24
Session_2025-07-24,51792.0,cycling,89.0,2972.26,8.896,101,141.0,8.896,2025-07-24 13:16:40,2025-07-24
Session_2025-07-24,51932.0,cycling,89.0,2981.17,8.91,101,140.0,8.91,2025-07-24 13:16:41,2025-07-24
Session_2025-07-24,52070.0,cycling,88.0,2990.08,8.913,101,138.0,8.913,2025-07-24 13:16:42,2025-07-24
Session_2025-07-24,52214.0,cycling,89.0,2999.02,8.939,101,144.0,8.939,2025-07-24 13:16:43,2025-07-24
Session_2025-07-24,52350.0,cycling,89.0,3007.97,8.944,101,136.0,8.944,2025-07-24 13:16:44,2025-07-24
Session_2025-07-24,52494.0,cycling,88.0,3016.92,8.951,101,144.0,8.951,2025-07-24 13:16:45,2025-07-24
Session_2025-07-24,52630.0,cycling,90.0,3025.9,8.986,101,136.0,8.986,2025-07-24 13:16:46,2025-07-24
Session_2025-07-24,52768.0,cycling,89.0,3034.88,8.976,102,138.0,8.976,2025-07-24 13:16:47,2025-07-24
Session_2025-07-24,52916.0,cycling,90.0,3043.87,8.99,102,148.0,8.99,2025-07-24 13:16:48,2025-07-24
Session_2025-07-24,53061.0,cycling,89.0,3052.87,9.004,102,145.0,9.004,2025-07-24 13:16:49,2025-07-24
Session_2025-07-24,53206.0,cycling,89.0,3061.88,9.004,102,145.0,9.004,2025-07-24 13:16:50,2025-07-24
Session_2025-07-24,53339.0,cycling,90.0,3070.85,8.973,102,133.0,8.973,2025-07-24 13:16:51,2025-07-24
Session_2025-07-24,53476.0,cycling,90.0,3079.82,8.966,101,137.0,8.966,2025-07-24 13:16:52,2025-07-24
Session_2025-07-24,53618.0,cycling,90.0,3088.79,8.977,101,142.0,8.977,2025-07-24 13:16:53,2025-07-24
Session_2025-07-24,53760.0,cycling,90.0,3097.77,8.978,102,142.0,8.978,2025-07-24 13:16:54,2025-07-24
Session_2025-07-24,53895.0,cycling,89.0,3106.72,8.952,102,135.0,8.952,2025-07-24 13:16:55,2025-07-24
Session_2025-07-24,54030.0,cycling,88.0,3115.66,8.934,102,135.0,8.934,2025-07-24 13:16:56,2025-07-24
Session_2025-07-24,54168.0,cycling,89.0,3124.58,8.924,102,138.0,8.924,2025-07-24 13:16:57,2025-07-24
Session_2025-07-24,54306.0,cycling,89.0,3133.49,8.909,103,138.0,8.909,2025-07-24 13:16:58,2025-07-24
Session_2025-07-24,54450.0,cycling,88.0,3142.38,8.886,103,144.0,8.886,2025-07-24 13:16:59,2025-07-24
Session_2025-07-24,54598.0,cycling,89.0,3151.26,8.886,103,148.0,8.886,2025-07-24 13:17:00,2025-07-24
Session_2025-07-24,54756.0,cycling,89.0,3160.17,8.903,103,158.0,8.903,2025-07-24 13:17:01,2025-07-24
Session_2025-07-24,54914.0,cycling,89.0,3169.09,8.926,103,158.0,8.926,2025-07-24 13:17:02,2025-07-24
Session_2025-07-24,55050.0,cycling,89.0,3178.02,8.929,104,136.0,8.929,2025-07-24 13:17:03,2025-07-24
Session_2025-07-24,55204.0,cycling,89.0,3186.95,8.929,104,154.0,8.929,2025-07-24 13:17:04,2025-07-24
Session_2025-07-24,55348.0,cycling,90.0,3195.93,8.983,105,144.0,8.983,2025-07-24 13:17:05,2025-07-24
Session_2025-07-24,55492.0,cycling,90.0,3204.92,8.99,105,144.0,8.99,2025-07-24 13:17:06,2025-07-24
Session_2025-07-24,55636.0,cycling,90.0,3213.95,9.03,105,144.0,9.03,2025-07-24 13:17:07,2025-07-24
Session_2025-07-24,55774.0,cycling,89.0,3222.97,9.016,105,138.0,9.016,2025-07-24 13:17:08,2025-07-24
Session_2025-07-24,55902.0,cycling,90.0,3231.94,8.968,105,128.0,8.968,2025-07-24 13:17:09,2025-07-24
Session_2025-07-24,56033.0,cycling,90.0,3240.9,8.959,105,131.0,8.959,2025-07-24 13:17:10,2025-07-24
Session_2025-07-24,56164.0,cycling,90.0,3249.82,8.928,105,131.0,8.928,2025-07-24 13:17:11,2025-07-24
Session_2025-07-24,56301.0,cycling,90.0,3258.76,8.939,105,137.0,8.939,2025-07-24 13:17:12,2025-07-24
Session_2025-07-24,56463.0,cycling,89.0,3267.78,9.019,105,162.0,9.019,2025-07-24 13:17:13,2025-07-24
Session_2025-07-24,56623.0,cycling,89.0,3276.83,9.045,105,160.0,9.045,2025-07-24 13:17:14,2025-07-24
Session_2025-07-24,56783.0,cycling,89.0,3285.85,9.028,105,160.0,9.028,2025-07-24 13:17:15,2025-07-24
Session_2025-07-24,56912.0,cycling,90.0,3294.85,8.995,104,129.0,8.995,2025-07-24 13:17:16,2025-07-24
Session_2025-07-24,57039.0,cycling,88.0,3303.82,8.966,104,127.0,8.966,2025-07-24 13:17:17,2025-07-24
Session_2025-07-24,57176.0,cycling,89.0,3312.73,8.919,104,137.0,8.919,2025-07-24 13:17:18,2025-07-24
Session_2025-07-24,57313.0,cycling,89.0,3321.63,8.899,104,137.0,8.899,2025-07-24 13:17:19,2025-07-24
Session_2025-07-24,57451.0,cycling,89.0,3330.52,8.888,104,138.0,8.888,2025-07-24 13:17:20,2025-07-24
Session_2025-07-24,57591.0,cycling,88.0,3339.38,8.859,104,140.0,8.859,2025-07-24 13:17:21,2025-07-24
Session_2025-07-24,57738.0,cycling,89.0,3348.22,8.842,104,147.0,8.842,2025-07-24 13:17:22,2025-07-24
Session_2025-07-24,57885.0,cycling,89.0,3357.06,8.842,104,147.0,8.842,2025-07-24 13:17:23,2025-07-24
Session_2025-07-24,58037.0,cycling,89.0,3366.04,8.978,104,152.0,8.978,2025-07-24 13:17:24,2025-07-24
Session_2025-07-24,58176.0,cycling,89.0,3375.03,8.989,104,139.0,8.989,2025-07-24 13:17:25,2025-07-24
Session_2025-07-24,58308.0,cycling,89.0,3384.0,8.971,104,132.0,8.971,2025-07-24 13:17:26,2025-07-24
Session_2025-07-24,58440.0,cycling,89.0,3392.96,8.957,104,132.0,8.957,2025-07-24 13:17:27,2025-07-24
Session_2025-07-24,58579.0,cycling,89.0,3401.92,8.962,104,139.0,8.962,2025-07-24 13:17:28,2025-07-24
Session_2025-07-24,58718.0,cycling,89.0,3410.88,8.963,104,139.0,8.963,2025-07-24 13:17:29,2025-07-24
Session_2025-07-24,58862.0,cycling,90.0,3419.85,8.967,104,144.0,8.967,2025-07-24 13:17:30,2025-07-24
Session_2025-07-24,59006.0,cycling,90.0,3428.82,8.967,104,144.0,8.967,2025-07-24 13:17:31,2025-07-24
Session_2025-07-24,59151.0,cycling,91.0,3437.8,8.986,104,145.0,8.986,2025-07-24 13:17:32,2025-07-24
Session_2025-07-24,59304.0,cycling,90.0,3446.82,9.017,104,153.0,9.017,2025-07-24 13:17:33,2025-07-24
Session_2025-07-24,59457.0,cycling,90.0,3455.9,9.08,104,153.0,9.08,2025-07-24 13:17:34,2025-07-24
Session_2025-07-24,59593.0,cycling,89.0,3464.97,9.07,104,136.0,9.07,2025-07-24 13:17:35,2025-07-24
Session_2025-07-24,59729.0,cycling,89.0,3474.05,9.082,105,136.0,9.082,2025-07-24 13:17:36,2025-07-24
Session_2025-07-24,59866.0,cycling,91.0,3483.12,9.07,105,137.0,9.07,2025-07-24 13:17:37,2025-07-24
Session_2025-07-24,60005.0,cycling,90.0,3492.19,9.064,105,139.0,9.064,2025-07-24 13:17:38,2025-07-24
Session_2025-07-24,60147.0,cycling,91.0,3501.25,9.065,105,142.0,9.065,2025-07-24 13:17:39,2025-07-24
Session_2025-07-24,60289.0,cycling,91.0,3510.32,9.065,104,142.0,9.065,2025-07-24 13:17:40,2025-07-24
Session_2025-07-24,60428.0,cycling,90.0,3519.38,9.06,105,139.0,9.06,2025-07-24 13:17:41,2025-07-24
Session_2025-07-24,60570.0,cycling,90.0,3528.44,9.06,105,142.0,9.06,2025-07-24 13:17:42,2025-07-24
Session_2025-07-24,60719.0,cycling,91.0,3537.5,9.065,105,149.0,9.065,2025-07-24 13:17:43,2025-07-24
Session_2025-07-24,60868.0,cycling,91.0,3546.59,9.085,105,149.0,9.085,2025-07-24 13:17:44,2025-07-24
Session_2025-07-24,60995.0,cycling,89.0,3555.67,9.079,104,127.0,9.079,2025-07-24 13:17:45,2025-07-24
Session_2025-07-24,61131.0,cycling,90.0,3564.7,9.036,105,136.0,9.036,2025-07-24 13:17:46,2025-07-24
Session_2025-07-24,61266.0,cycling,90.0,3573.73,9.023,104,135.0,9.023,2025-07-24 13:17:47,2025-07-24
Session_2025-07-24,61401.0,cycling,90.0,3582.74,9.012,105,135.0,9.012,2025-07-24 13:17:48,2025-07-24
Session_2025-07-24,61536.0,cycling,90.0,3591.78,9.039,105,135.0,9.039,2025-07-24 13:17:49,2025-07-24
Session_2025-07-24,61689.0,cycling,91.0,3600.85,9.072,105,153.0,9.072,2025-07-24 13:17:50,2025-07-24
Session_2025-07-24,61832.0,cycling,90.0,3609.94,9.094,105,143.0,9.094,2025-07-24 13:17:51,2025-07-24
Session_2025-07-24,61975.0,cycling,90.0,3619.05,9.107,105,143.0,9.107,2025-07-24 13:17:52,2025-07-24
Session_2025-07-24,62103.0,cycling,90.0,3628.14,9.093,105,128.0,9.093,2025-07-24 13:17:53,2025-07-24
Session_2025-07-24,62238.0,cycling,90.0,3637.2,9.059,105,135.0,9.059,2025-07-24 13:17:54,2025-07-24
Session_2025-07-24,62375.0,cycling,90.0,3646.25,9.051,105,137.0,9.051,2025-07-24 13:17:55,2025-07-24
Session_2025-07-24,62514.0,cycling,90.0,3655.28,9.029,105,139.0,9.029,2025-07-24 13:17:56,2025-07-24
Session_2025-07-24,62653.0,cycling,90.0,3664.31,9.029,104,139.0,9.029,2025-07-24 13:17:57,2025-07-24
Session_2025-07-24,62794.0,cycling,90.0,3673.3,8.988,104,141.0,8.988,2025-07-24 13:17:58,2025-07-24
Session_2025-07-24,62939.0,cycling,89.0,3682.28,8.982,104,145.0,8.982,2025-07-24 13:17:59,2025-07-24
Session_2025-07-24,63084.0,cycling,89.0,3691.26,8.983,104,145.0,8.983,2025-07-24 13:18:00,2025-07-24
Session_2025-07-24,63229.0,cycling,89.0,3700.24,8.981,104,145.0,8.981,2025-07-24 13:18:01,2025-07-24
Session_2025-07-24,63362.0,cycling,89.0,3709.18,8.939,104,133.0,8.939,2025-07-24 13:18:02,2025-07-24
Session_2025-07-24,63531.0,cycling,90.0,3718.12,8.933,103,169.0,8.933,2025-07-24 13:18:03,2025-07-24
Session_2025-07-24,63687.0,cycling,90.0,3727.14,9.026,103,156.0,9.026,2025-07-24 13:18:04,2025-07-24
Session_2025-07-24,63843.0,cycling,90.0,3736.18,9.035,103,156.0,9.035,2025-07-24 13:18:05,2025-07-24
Session_2025-07-24,63969.0,cycling,89.0,3745.2,9.018,103,126.0,9.018,2025-07-24 13:18:06,2025-07-24
Session_2025-07-24,64100.0,cycling,89.0,3754.18,8.989,102,131.0,8.989,2025-07-24 13:18:07,2025-07-24
Session_2025-07-24,64228.0,cycling,89.0,3763.12,8.938,103,128.0,8.938,2025-07-24 13:18:08,2025-07-24
Session_2025-07-24,64356.0,cycling,89.0,3772.04,8.918,102,128.0,8.918,2025-07-24 13:18:09,2025-07-24
Session_2025-07-24,64507.0,cycling,89.0,3780.98,8.942,102,151.0,8.942,2025-07-24 13:18:10,2025-07-24
Session_2025-07-24,64666.0,cycling,90.0,3789.98,8.993,103,159.0,8.993,2025-07-24 13:18:11,2025-07-24
Session_2025-07-24,64826.0,cycling,90.0,3799.06,9.085,103,160.0,9.085,2025-07-24 13:18:12,2025-07-24
Session_2025-07-24,64986.0,cycling,90.0,3808.19,9.129,102,160.0,9.129,2025-07-24 13:18:13,2025-07-24
Session_2025-07-24,65146.0,cycling,90.0,3817.34,9.151,102,160.0,9.151,2025-07-24 13:18:14,2025-07-24
Session_2025-07-24,65293.0,cycling,92.0,3826.49,9.151,103,147.0,9.151,2025-07-24 13:18:15,2025-07-24
Session_2025-07-24,65440.0,cycling,92.0,3835.64,9.151,103,147.0,9.151,2025-07-24 13:18:16,2025-07-24
Session_2025-07-24,65595.0,cycling,83.0,3844.93,9.292,103,155.0,9.292,2025-07-24 13:18:17,2025-07-24
Session_2025-07-24,65750.0,cycling,83.0,3854.34,9.403,103,155.0,9.403,2025-07-24 13:18:18,2025-07-24
Session_2025-07-24,65905.0,cycling,83.0,3863.78,9.445,102,155.0,9.445,2025-07-24 13:18:19,2025-07-24
Session_2025-07-24,66060.0,cycling,83.0,3873.23,9.445,102,155.0,9.445,2025-07-24 13:18:20,2025-07-24
Session_2025-07-24,66215.0,cycling,83.0,3882.67,9.445,102,155.0,9.445,2025-07-24 13:18:21,2025-07-24
Session_2025-07-24,66335.0,cycling,87.0,3892.41,9.734,102,120.0,9.734,2025-07-24 13:18:22,2025-07-24
Session_2025-07-24,66459.0,cycling,87.0,3902.15,9.744,101,124.0,9.744,2025-07-24 13:18:23,2025-07-24
Session_2025-07-24,66609.0,cycling,88.0,3911.91,9.765,101,150.0,9.765,2025-07-24 13:18:24,2025-07-24
Session_2025-07-24,66759.0,cycling,88.0,3921.79,9.874,101,150.0,9.874,2025-07-24 13:18:25,2025-07-24
Session_2025-07-24,66909.0,cycling,87.0,3931.7,9.916,102,150.0,9.916,2025-07-24 13:18:26,2025-07-24
Session_2025-07-24,67037.0,cycling,89.0,3941.64,9.939,102,128.0,9.939,2025-07-24 13:18:27,2025-07-24
Session_2025-07-24,67160.0,cycling,88.0,3951.58,9.935,102,123.0,9.935,2025-07-24 13:18:28,2025-07-24
Session_2025-07-24,67285.0,cycling,88.0,3961.51,9.927,102,125.0,9.927,2025-07-24 13:18:29,2025-07-24
Session_2025-07-24,67410.0,cycling,88.0,3971.44,9.935,102,125.0,9.935,2025-07-24 13:18:30,2025-07-24
Session_2025-07-24,67535.0,cycling,88.0,3981.47,10.033,102,125.0,10.033,2025-07-24 13:18:31,2025-07-24
Session_2025-07-24,67681.0,cycling,90.0,3991.51,10.033,102,146.0,10.033,2025-07-24 13:18:32,2025-07-24
Session_2025-07-24,67810.0,cycling,89.0,4001.61,10.108,101,129.0,10.108,2025-07-24 13:18:33,2025-07-24
Session_2025-07-24,67937.0,cycling,91.0,4011.72,10.108,101,127.0,10.108,2025-07-24 13:18:34,2025-07-24
Session_2025-07-24,68064.0,cycling,91.0,4021.82,10.101,101,127.0,10.101,2025-07-24 13:18:35,2025-07-24
Session_2025-07-24,68249.0,cycling,90.0,4032.02,10.192,101,185.0,10.192,2025-07-24 13:18:36,2025-07-24
Session_2025-07-24,68392.0,cycling,91.0,4042.34,10.327,100,143.0,10.327,2025-07-24 13:18:37,2025-07-24
Session_2025-07-24,68528.0,cycling,92.0,4052.73,10.386,101,136.0,10.386,2025-07-24 13:18:38,2025-07-24
Session_2025-07-24,68664.0,cycling,92.0,4063.09,10.364,101,136.0,10.364,2025-07-24 13:18:39,2025-07-24
Session_2025-07-24,68792.0,cycling,93.0,4073.45,10.361,101,128.0,10.361,2025-07-24 13:18:40,2025-07-24
Session_2025-07-24,68913.0,cycling,92.0,4083.79,10.334,101,121.0,10.334,2025-07-24 13:18:41,2025-07-24
Session_2025-07-24,69049.0,cycling,92.0,4094.1,10.314,102,136.0,10.314,2025-07-24 13:18:42,2025-07-24
Session_2025-07-24,69185.0,cycling,92.0,4104.44,10.337,102,136.0,10.337,2025-07-24 13:18:43,2025-07-24
Session_2025-07-24,69353.0,cycling,93.0,4114.84,10.401,102,168.0,10.401,2025-07-24 13:18:44,2025-07-24
Session_2025-07-24,69492.0,cycling,93.0,4125.36,10.522,102,139.0,10.522,2025-07-24 13:18:45,2025-07-24
Session_2025-07-24,69627.0,cycling,94.0,4135.89,10.529,102,135.0,10.529,2025-07-24 13:18:46,2025-07-24
Session_2025-07-24,69762.0,cycling,94.0,4146.41,10.52,102,135.0,10.52,2025-07-24 13:18:47,2025-07-24
Session_2025-07-24,69897.0,cycling,94.0,4156.91,10.504,102,135.0,10.504,2025-07-24 13:18:48,2025-07-24
Session_2025-07-24,70030.0,cycling,94.0,4167.4,10.486,102,133.0,10.486,2025-07-24 13:18:49,2025-07-24
Session_2025-07-24,70174.0,cycling,93.0,4177.9,10.496,103,144.0,10.496,2025-07-24 13:18:50,2025-07-24
Session_2025-07-24,70314.0,cycling,93.0,4188.41,10.51,103,140.0,10.51,2025-07-24 13:18:51,2025-07-24
Session_2025-07-24,70454.0,cycling,93.0,4198.93,10.522,103,140.0,10.522,2025-07-24 13:18:52,2025-07-24
Session_2025-07-24,70576.0,cycling,93.0,4209.45,10.522,103,122.0,10.522,2025-07-24 13:18:53,2025-07-24
Session_2025-07-24,70708.0,cycling,93.0,4219.93,10.476,103,132.0,10.476,2025-07-24 13:18:54,2025-07-24
Session_2025-07-24,70839.0,cycling,94.0,4230.39,10.465,103,131.0,10.465,2025-07-24 13:18:55,2025-07-24
Session_2025-07-24,70970.0,cycling,94.0,4240.83,10.441,102,131.0,10.441,2025-07-24 13:18:56,2025-07-24
Session_2025-07-24,71101.0,cycling,94.0,4251.27,10.439,102,131.0,10.439,2025-07-24 13:18:57,2025-07-24
Session_2025-07-24,71229.0,cycling,93.0,4261.69,10.422,102,128.0,10.422,2025-07-24 13:18:58,2025-07-24
Session_2025-07-24,71361.0,cycling,93.0,4272.11,10.422,101,132.0,10.422,2025-07-24 13:18:59,2025-07-24
Session_2025-07-24,71493.0,cycling,93.0,4282.53,10.418,101,132.0,10.418,2025-07-24 13:19:00,2025-07-24
Session_2025-07-24,71625.0,cycling,93.0,4292.96,10.424,101,132.0,10.424,2025-07-24 13:19:01,2025-07-24
Session_2025-07-24,71755.0,cycling,94.0,4303.38,10.424,101,130.0,10.424,2025-07-24 13:19:02,2025-07-24
Session_2025-07-24,71888.0,cycling,92.0,4313.78,10.403,100,133.0,10.403,2025-07-24 13:19:03,2025-07-24
Session_2025-07-24,72021.0,cycling,92.0,4324.16,10.382,100,133.0,10.382,2025-07-24 13:19:04,2025-07-24
Session_2025-07-24,72156.0,cycling,93.0,4334.56,10.395,100,135.0,10.395,2025-07-24 13:19:05,2025-07-24
Session_2025-07-24,72344.0,cycling,95.0,4345.03,10.469,100,188.0,10.469,2025-07-24 13:19:06,2025-07-24
Session_2025-07-24,72495.0,cycling,94.0,4355.68,10.647,100,151.0,10.647,2025-07-24 13:19:07,2025-07-24
Session_2025-07-24,72646.0,cycling,94.0,4366.32,10.647,100,151.0,10.647,2025-07-24 13:19:08,2025-07-24
Session_2025-07-24,72783.0,cycling,94.0,4376.95,10.629,100,137.0,10.629,2025-07-24 13:19:09,2025-07-24
Session_2025-07-24,72927.0,cycling,95.0,4387.56,10.612,100,144.0,10.612,2025-07-24 13:19:10,2025-07-24
Session_2025-07-24,73078.0,cycling,94.0,4398.18,10.62,100,151.0,10.62,2025-07-24 13:19:11,2025-07-24
Session_2025-07-24,73219.0,cycling,95.0,4408.8,10.62,100,141.0,10.62,2025-07-24 13:19:12,2025-07-24
Session_2025-07-24,73360.0,cycling,95.0,4419.41,10.606,100,141.0,10.606,2025-07-24 13:19:13,2025-07-24
Session_2025-07-24,73489.0,cycling,93.0,4429.98,10.574,101,129.0,10.574,2025-07-24 13:19:14,2025-07-24
Session_2025-07-24,73613.0,cycling,95.0,4440.52,10.532,101,124.0,10.532,2025-07-24 13:19:15,2025-07-24
Session_2025-07-24,73752.0,cycling,93.0,4451.04,10.525,101,139.0,10.525,2025-07-24 13:19:16,2025-07-24
Session_2025-07-24,73891.0,cycling,93.0,4461.58,10.534,101,139.0,10.534,2025-07-24 13:19:17,2025-07-24
Session_2025-07-24,74033.0,cycling,94.0,4472.12,10.541,101,142.0,10.541,2025-07-24 13:19:18,2025-07-24
Session_2025-07-24,74178.0,cycling,92.0,4482.68,10.566,102,145.0,10.566,2025-07-24 13:19:19,2025-07-24
Session_2025-07-24,74338.0,cycling,95.0,4493.32,10.642,102,160.0,10.642,2025-07-24 13:19:20,2025-07-24
Session_2025-07-24,74498.0,cycling,95.0,4504.0,10.672,102,160.0,10.672,2025-07-24 13:19:21,2025-07-24
Session_2025-07-24,74646.0,cycling,91.0,4514.69,10.689,102,148.0,10.689,2025-07-24 13:19:22,2025-07-24
Session_2025-07-24,74780.0,cycling,89.0,4525.37,10.683,102,134.0,10.683,2025-07-24 13:19:23,2025-07-24
Session_2025-07-24,74910.0,cycling,90.0,4536.0,10.635,103,130.0,10.635,2025-07-24 13:19:24,2025-07-24
Session_2025-07-24,75040.0,cycling,90.0,4546.64,10.635,103,130.0,10.635,2025-07-24 13:19:25,2025-07-24
Session_2025-07-24,75170.0,cycling,90.0,4557.22,10.582,102,130.0,10.582,2025-07-24 13:19:26,2025-07-24
Session_2025-07-24,75328.0,cycling,89.0,4567.81,10.588,102,158.0,10.588,2025-07-24 13:19:27,2025-07-24
Session_2025-07-24,75496.0,cycling,90.0,4578.45,10.64,102,168.0,10.64,2025-07-24 13:19:28,2025-07-24
Session_2025-07-24,75652.0,cycling,90.0,4589.15,10.701,102,156.0,10.701,2025-07-24 13:19:29,2025-07-24
Session_2025-07-24,75793.0,cycling,89.0,4599.85,10.701,103,141.0,10.701,2025-07-24 13:19:30,2025-07-24
Session_2025-07-24,75935.0,cycling,89.0,4610.55,10.7,103,142.0,10.7,2025-07-24 13:19:31,2025-07-24
Session_2025-07-24,76064.0,cycling,89.0,4621.23,10.676,103,129.0,10.676,2025-07-24 13:19:32,2025-07-24
Session_2025-07-24,76199.0,cycling,90.0,4631.88,10.654,103,135.0,10.654,2025-07-24 13:19:33,2025-07-24
Session_2025-07-24,76334.0,cycling,90.0,4642.54,10.659,103,135.0,10.659,2025-07-24 13:19:34,2025-07-24
Session_2025-07-24,76470.0,cycling,90.0,4653.19,10.646,103,136.0,10.646,2025-07-24 13:19:35,2025-07-24
Session_2025-07-24,76626.0,cycling,90.0,4663.84,10.658,103,156.0,10.658,2025-07-24 13:19:36,2025-07-24
Session_2025-07-24,76794.0,cycling,90.0,4674.6,10.752,103,168.0,10.752,2025-07-24 13:19:37,2025-07-24
Session_2025-07-24,76962.0,cycling,90.0,4685.35,10.759,103,168.0,10.759,2025-07-24 13:19:38,2025-07-24
Session_2025-07-24,77098.0,cycling,91.0,4696.08,10.721,103,136.0,10.721,2025-07-24 13:19:39,2025-07-24
Session_2025-07-24,77234.0,cycling,89.0,4706.78,10.702,103,136.0,10.702,2025-07-24 13:19:40,2025-07-24
Session_2025-07-24,77369.0,cycling,90.0,4717.45,10.671,103,135.0,10.671,2025-07-24 13:19:41,2025-07-24
Session_2025-07-24,77504.0,cycling,90.0,4728.12,10.671,104,135.0,10.671,2025-07-24 13:19:42,2025-07-24
Session_2025-07-24,77634.0,cycling,90.0,4738.75,10.631,104,130.0,10.631,2025-07-24 13:19:43,2025-07-24
Session_2025-07-24,77793.0,cycling,90.0,4749.36,10.607,104,159.0,10.607,2025-07-24 13:19:44,2025-07-24
Session_2025-07-24,77944.0,cycling,90.0,4760.03,10.669,104,151.0,10.669,2025-07-24 13:19:45,2025-07-24
Session_2025-07-24,78095.0,cycling,90.0,4770.74,10.713,104,151.0,10.713,2025-07-24 13:19:46,2025-07-24
Session_2025-07-24,78229.0,cycling,89.0,4781.44,10.705,105,134.0,10.705,2025-07-24 13:19:47,2025-07-24
Session_2025-07-24,78364.0,cycling,89.0,4792.12,10.672,105,135.0,10.672,2025-07-24 13:19:48,2025-07-24
Session_2025-07-24,78507.0,cycling,90.0,4802.78,10.665,105,143.0,10.665,2025-07-24 13:19:49,2025-07-24
Session_2025-07-24,78650.0,cycling,90.0,4813.45,10.665,106,143.0,10.665,2025-07-24 13:19:50,2025-07-24
Session_2025-07-24,78795.0,cycling,90.0,4824.13,10.681,106,145.0,10.681,2025-07-24 13:19:51,2025-07-24
Session_2025-07-24,78940.0,cycling,90.0,4834.81,10.679,107,145.0,10.679,2025-07-24 13:19:52,2025-07-24
Session_2025-07-24,79085.0,cycling,90.0,4845.49,10.679,107,145.0,10.679,2025-07-24 13:19:53,2025-07-24
Session_2025-07-24,79235.0,cycling,90.0,4856.19,10.707,107,150.0,10.707,2025-07-24 13:19:54,2025-07-24
Session_2025-07-24,79385.0,cycling,90.0,4866.9,10.705,107,150.0,10.705,2025-07-24 13:19:55,2025-07-24
Session_2025-07-24,79533.0,cycling,89.0,4877.62,10.721,106,148.0,10.721,2025-07-24 13:19:56,2025-07-24
Session_2025-07-24,79677.0,cycling,89.0,4888.35,10.734,106,144.0,10.734,2025-07-24 13:19:57,2025-07-24
Session_2025-07-24,79838.0,cycling,91.0,4899.11,10.762,106,161.0,10.762,2025-07-24 13:19:58,2025-07-24
Session_2025-07-24,79999.0,cycling,91.0,4909.88,10.762,105,161.0,10.762,2025-07-24 13:19:59,2025-07-24
Session_2025-07-24,80157.0,cycling,91.0,4920.7,10.819,105,158.0,10.819,2025-07-24 13:20:00,2025-07-24
Session_2025-07-24,80300.0,cycling,91.0,4931.54,10.843,105,143.0,10.843,2025-07-24 13:20:01,2025-07-24
Session_2025-07-24,80450.0,cycling,92.0,4942.38,10.841,105,150.0,10.841,2025-07-24 13:20:02,2025-07-24
Session_2025-07-24,80600.0,cycling,92.0,4953.23,10.852,105,150.0,10.852,2025-07-24 13:20:03,2025-07-24
Session_2025-07-24,80739.0,cycling,91.0,4964.08,10.846,105,139.0,10.846,2025-07-24 13:20:04,2025-07-24
Session_2025-07-24,80880.0,cycling,91.0,4974.91,10.836,105,141.0,10.836,2025-07-24 13:20:05,2025-07-24
Session_2025-07-24,81030.0,cycling,91.0,4985.74,10.827,105,150.0,10.827,2025-07-24 13:20:06,2025-07-24
Session_2025-07-24,81180.0,cycling,91.0,4996.58,10.836,105,150.0,10.836,2025-07-24 13:20:07,2025-07-24
Session_2025-07-24,81335.0,cycling,92.0,5007.45,10.874,105,155.0,10.874,2025-07-24 13:20:08,2025-07-24
Session_2025-07-24,81490.0,cycling,92.0,5018.35,10.9,105,155.0,10.9,2025-07-24 13:20:09,2025-07-24
Session_2025-07-24,81639.0,cycling,90.0,5029.26,10.913,105,149.0,10.913,2025-07-24 13:20:10,2025-07-24
Session_2025-07-24,81773.0,cycling,91.0,5040.16,10.893,105,134.0,10.893,2025-07-24 13:20:11,2025-07-24
Session_2025-07-24,81907.0,cycling,91.0,5051.01,10.85,105,134.0,10.85,2025-07-24 13:20:12,2025-07-24
Session_2025-07-24,82048.0,cycling,91.0,5061.84,10.835,105,141.0,10.835,2025-07-24 13:20:13,2025-07-24
Session_2025-07-24,82186.0,cycling,91.0,5072.65,10.808,106,138.0,10.808,2025-07-24 13:20:14,2025-07-24
Session_2025-07-24,82325.0,cycling,91.0,5083.46,10.807,105,139.0,10.807,2025-07-24 13:20:15,2025-07-24
Session_2025-07-24,82464.0,cycling,91.0,5094.26,10.807,106,139.0,10.807,2025-07-24 13:20:16,2025-07-24
Session_2025-07-24,82599.0,cycling,91.0,5105.13,10.868,105,135.0,10.868,2025-07-24 13:20:17,2025-07-24
Session_2025-07-24,82740.0,cycling,91.0,5115.98,10.852,105,141.0,10.852,2025-07-24 13:20:18,2025-07-24
Session_2025-07-24,82887.0,cycling,92.0,5126.82,10.84,105,147.0,10.84,2025-07-24 13:20:19,2025-07-24
Session_2025-07-24,83034.0,cycling,92.0,5137.67,10.849,105,147.0,10.849,2025-07-24 13:20:20,2025-07-24
Session_2025-07-24,83179.0,cycling,91.0,5148.53,10.856,105,145.0,10.856,2025-07-24 13:20:21,2025-07-24
Session_2025-07-24,83322.0,cycling,91.0,5159.38,10.846,105,143.0,10.846,2025-07-24 13:20:22,2025-07-24
Session_2025-07-24,83468.0,cycling,91.0,5170.21,10.834,104,146.0,10.834,2025-07-24 13:20:23,2025-07-24
